-0.75,-90.28306
-1.28333,-90.43333
-1.5,-79.43
-10.11667,-76.16667
-10.58333,-76.15
-11.03333,-45.53333
-11.4,-77.2
-12.06667,-77.15
-12.20777,-76.85734
-12.4695,-76.766
-13.06667,-64.81667
-13.33333,-64.13333
-13.58333,-63.56667
-13.95,-63.7
-14.15,-75.75
-14.16667,-66.88333
-14.66667,-75.2
-14.78814,-74.95
-15.10303,-70.36467
-15.3782,-74.62719
-15.7,-63.08333
-15.81667,-67.55
-15.93356,-70.15
-16.4,-71.37004
-16.7,-71.32497
-16.8,-68.15
-16.97617,-72.049
-17.06056,-70.84111
-17.07083,-71.72195
-17.13282,124.60442
-17.4,-66.15
-17.47444,-70.03278
-17.60701,145.6145
-17.98333,-70.88333
-18.10972,125.7
-18.11667,125.63333
-18.46,138.59
-18.73333,126.06667
-19.53333,-69.95
-19.63333,-43.88333
-21.33,16.17
-24.06624,132.67885
-24.0953,132.71838
-24.16667,-49.33333
-24.22311,134.70389
-24.25217,134.71967
-24.28123,134.73545
-25.01667,-70.46667
-25.2667,-57.6667
-25.57012,-54.55747
-25.61667,-57.5
-26.45,29.67
-26.72,27.1
-26.83,29.08
-26.83,59.08
-26.92,27.52
-27.28,28.5
-28.06666,145.27404
-28.71666,138.7651
-29.46519,145.84999
-29.67,22.77
-29.80964,145.92999
-3.16667,-79.13333
-3.433,-79.183
-30.30468002681514,153.15344000000002
-30.30524002681605,153.14988999999997
-30.30534002681621,153.15075
-30.305430026816346,153.14893
-30.305470026816412,153.15126
-30.38,22.0
-30.4339,145.4792
-30.62,26.75
-31.11999,146.57938
-31.19983,146.46127
-31.22886,146.3263
-32.20719002981481,152.5257
-33.01,-68.86
-33.55,-58.21667
-33.78,20.12
-34.91667,139.5104
-36.78333,-73.08333
-37.7814,-58.244
-37.8,-72.71667
-37.85369599700052,-72.6524380546104
-37.87462,-72.68026
-38.01667,-72.91251
-38.80372511521371,-71.23570115209763
-4.23333,-79.25
-4.53206,-81.20008
-40.56667,-73.15
-40.75,-73.13333
-41.13,-71.34
-45.56667,-72.06667
-46.3,-71.93333
-46.55,-71.73333
-5.7325,-78.77894
-5.9,-76.08333
-52.95,-70.78333
-53.15,-70.91667
-6.60848,-79.99245
-7.4,-79.56667
-8.3,-74.6
-9.91667,-76.23333
0.18611,0.71167
0.6075,0.12111
10.2,-68.33
10.2,-84.38333
10.33333,-84.43333
10.43,-64.03
10.53,-66.9
10.92,-63.88
11.13,-60.83
11.40008,162.37017
11.50417,162.225
11.83,-69.98
12.151011342665914,-86.27200020704025
12.38785,-69.15217
13.47417,144.79237
13.66667,-89.53333
13.7,-89.2
13.75,100.51667
13.87695,-89.67281
14.38333,-89.13333
14.53333,-91.25
14.71667,-91.53333
15.33333,38.93333
16.737434916469255,-92.63827152642996
17.17656249737406,-96.76671044452843
17.505,-99.6375
17.55139,-99.50083
17.552096256543376,-99.50093591660024
18.2575,-97.18444
18.47815,-69.8857
18.53222,-95.30722
18.61667,-99.31972
19.177412373598866,-101.44227700739216
19.235619582871628,-101.45682755992438
19.33333,-81.25
19.42139,-97.00833
19.45,-70.7
19.51583,-101.60944
19.561253891349203,-101.5797116332514
19.74818,-155.52681
19.76108,-155.45688
19.76286,-155.45432
2.45,-76.6
20.03503,-155.82735
20.03855,-155.36856
20.07477,-155.46397
20.08464,-155.8387
20.35083,-102.77167
20.3958792050951,-89.53376694332616
20.68028,-88.575
20.70694,-88.81028
21.067482722917315,-99.12510920367022
21.345480010659344,-104.92346680931298
21.41653355017588,-103.09103429470959
21.4336,-157.78851
21.53994009491133,-105.22732471275025
21.58108475031226,-97.52785290393679
21.5975,-88.15778
21.86771551918894,-102.50019224753841
21.89185771765644,-101.57434047251876
22.22556,-102.11722
22.793227984757603,-104.36047998418748
23.04948,-99.15262
23.246820178532477,-106.42586038008146
23.250660051039443,-106.4165801823961
23.46667,-109.71667
23.922148729848768,-104.61176106152251
23.951247275351143,-104.66997257134904
24.062152854528325,-102.00018967541135
24.16667,-110.3
24.25,-76.0
24.737587948223513,-103.8363465311191
25.25,51.48
25.433680798849963,-100.95652062114443
25.569853986552204,-101.3376204460767
26.48111,-97.33054
26.56785,-97.78278
27.029456190560765,-101.70827623807354
27.154963537278956,-110.29901178860779
27.8,-97.396
27.977400013289532,-82.45631851252338
28.042,-97.052
28.04894,-14.34702
28.09417,-97.86056
28.81889,-97.76583
28.89194,-99.17728
28.95083,-99.55141
28.98867,-100.67036
29.08,-8.88
29.24122,-96.94083
29.27428,-107.01155
29.36315611292523,-103.24444587455964
29.763,-95.363
29.97376182538601,-108.33676348853574
29.984018127475785,-90.15261834024751
29.98478,-98.9889
3.33333,-75.18333
3.8,-75.2
30.03331,-90.84667
30.047189403824458,-99.14014725326368
30.07,-6.88
30.08833,31.18056
30.1825,-96.88594
30.22011,-104.59036
30.304,-97.754
30.33,-9.83
30.33023,-95.69611
30.34583,-96.42755
30.34889,-94.04376
30.37542036274155,-107.948696803947
30.56333,-94.34897
30.62778,-96.30057
30.6925,-94.32881
30.73857,-97.85194
30.79,-94.33202
30.87,-6.87
30.9754,-90.0854
31.095,-96.57855
31.09806,-97.29185
31.318703975652312,-110.9462754488854
31.327077415193994,-89.29020002405152
31.43611,-4.23278
31.45,-5.6
31.4889,-110.4075
31.488991550740387,-110.40793385264651
31.5,-9.67
31.5028,65.8511
31.515,-97.169
31.60019,74.29694
31.62694,-96.35152
31.700048161885835,-116.59058028679787
31.713360783813016,-91.44975727603772
31.717360649606807,-91.45555744018905
31.7231,-110.1878
31.77917,35.22222
31.889,-106.597
31.9297,-109.3817
31.967877291738954,-110.29433472785809
32.01083,-97.14677
32.01083,-97.21497
32.01083,-97.23201
32.01083,-97.28316
32.05312155986058,-109.02873472794042
32.05476570233285,-115.20694156685418
32.08726,-100.10972
32.105,-92.0078
32.20654,-95.30083
32.2528,-109.8314
32.27806,-64.78167
32.29874649859545,-90.18462620560982
32.3971,-111.1336
32.46077,-117.11177
32.52,20.57
32.534,-94.855
32.542339523319356,-90.16642648869073
32.58,59.03
32.64001563622475,-117.0835999708525
32.66306,-95.55675
32.67921,-116.83101
32.68,-3.08
32.68746648130119,-115.18273652602608
32.7,-4.67
32.72083,-100.33981
32.77177419889807,-108.27398157659215
32.80335715371829,-114.52418215462146
32.836668410537605,-117.27548618058766
32.85476,-103.76582
32.90593,-96.91828
32.91399099010886,-108.10191839438278
33.03,-7.62
33.03,-7.77
33.054913304103735,-115.53256796551655
33.099609601461026,-115.9016769568252
33.28,-8.4
33.345609999133174,-117.37262
33.40795,-97.79401
33.43333,-5.21667
33.61056,-94.96571
33.62889,-91.43416
33.64029,-97.13306
33.82998426834171,-116.54459874154365
33.88,-4.18
33.91407697134203,-98.49315043981512
33.9482,-117.41661
33.978847266528774,-118.4144132703544
34.013,-101.086
34.03358523668136,-117.03411207214555
34.04,-118.24
34.05597359910633,-117.1826157295613
34.133,-102.837
34.14801447195784,-118.13274853063957
34.2542,-110.0292
34.369,-101.055
34.40468731571704,-119.54316331428124
34.48,-4.8
34.51036016593774,-117.31290327352342
34.63958,73.46052
34.67,-3.88
34.68333,72.23333
34.72527328779038,-114.49775910648567
34.82,-2.4
34.86333,-116.88722
34.90769,73.6492
34.9259513403375,-116.97801968853773
34.986632506856964,-106.69639897132836
35.0,72.5
35.083810311486914,-106.65201859874358
35.12,-2.75
35.1406592547065,-120.63969603090659
35.19603592078844,-119.5440618034342
35.2,-3.88
35.213926523465254,-119.3977886582842
35.3333,25.1333
35.36690169588459,-120.85009330140662
35.37325514025444,-119.01845169706436
35.46027303208759,-111.56299476764514
35.58701345977029,-118.4947119363644
35.615422755452066,-118.49226218839254
35.66600293773922,-118.29013804906828
35.68,-3.08
35.69022283059655,-118.2203566902186
36.05942561337315,-119.31142604686066
36.16813269096791,-120.66566831698522
36.187,-95.826
36.26723114044749,-115.02313705322669
36.27395683763998,-77.2842888840595
36.29421865870375,-120.7863925396839
36.33589938864591,-106.86615409840722
36.34517918095018,-106.86568416291664
36.35419887594762,-121.85270736110806
36.354819017307484,-121.83282692175547
36.35558833992517,-120.63301976921811
36.37024273701317,-121.31000531690445
36.4,40.86667
36.4253,-116.46341
36.44418587841487,-120.67312172821245
36.45861116890815,-121.23496467311853
36.464780474247085,-121.30473632752557
36.47442705915817,-116.3515311368483
36.5307,-6.1647
36.5307,-6.1982
36.57583,-120.80917
36.57673972530041,-121.05416198297641
36.58333,36.16667
36.59949254203741,-121.89822135689877
36.60711,-118.06081
36.61973189535987,-121.91822205415407
36.62684,36.16667
36.66441164649353,-121.81410025326802
36.66584793107691,-81.62900647828442
36.67953053323673,-92.42650173396726
36.71289,-119.41663
36.7166,-119.4641
36.72362,-119.11036
36.74169070115639,-121.70013862443727
36.74952969901091,-121.80296104317125
36.75189,-119.44614
36.76334553053704,-76.36176372369944
36.77564566976362,-81.41220064655664
36.7782,54.649
36.78325,-118.28949
36.79432876078028,-121.78687122937481
36.799745158143814,-81.40320041729737
36.799925373997155,-114.05056893616867
36.8155,-5.8455
36.82607,-118.2148
36.88194261664792,-82.78703830115907
36.94364172537687,-82.15162097668751
36.94953355627395,-116.70788486002009
36.961078359549845,-120.06021380957607
37.01768974882637,-119.70924636304831
37.06037993465854,-120.84851313986269
37.16667,36.88333
37.16861,-89.35167
37.18333,38.78333
37.40053145355319,-118.34586897377014
37.40496165793457,-118.30555807293813
37.41613121728491,-75.69094491291145
37.430860934722176,-122.16875782998318
37.4325220228641,-120.7780861037222
37.435591120732155,-122.13260707166766
37.455720222790426,-122.18724856574724
37.48468923916421,-122.22789985624908
37.4863,44.9867
37.488072106145715,-115.23366520597577
37.513406570224625,-114.51169780595507
37.519495907463764,-121.30338925020766
37.520642728839434,-120.4389493711342
37.52902,-120.35059
37.53157117362976,-115.23367568583096
37.53619,-120.48598
37.57188,-120.4247
37.62217695802624,-122.12968939357299
37.64361,-75.61329
37.6536263672721,-75.69091461209791
37.656240901133216,-120.29114762855669
37.664243094391374,-121.25372993980814
37.66881,-75.6024
37.674214486669094,-119.78188599988418
37.69222,-97.24587
37.69222,-97.31895
37.72405,-120.25848
37.736554553362545,-119.59892249035612
37.7400044692606,-119.6001425613174
37.74381358054358,-122.21346286462826
37.74446993607479,-121.42760494694285
37.74525,-80.35342
37.75699,-122.13972
37.76094999908634,-121.88656
37.77520237634844,-122.2762146959925
37.779962153326515,-122.29067508594001
37.823711667180284,-122.23276433985968
37.83992421012628,-80.29747057194879
37.8452325192643,-75.67729399252566
37.858752417068395,-122.04730057644267
37.869630339598096,-122.27230583616821
37.87132038313483,-122.26249563533716
37.873200203593065,-122.27939604380246
